17,6,4,0.801007557
19,6,2,0.8
19,10,1,0.8
17,8,5,0.798626288
17,7,5,0.798295455
17,9,4,0.798037612
17,8,6,0.797542146
17,7,6,0.795227978
19,9,4,0.793650794
17,11,4,0.791635549
19,5,4,0.789473684
19,12,2,0.789473684
17,10,4,0.787548638
17,8,4,0.787286064
17,8,3,0.786713287
17,12,3,0.785100287
17,5,4,0.781420765
17,6,5,0.781003584
15,0,12,0.780597887
15,2,12,0.778695954
15,4,12,0.778161714
15,3,12,0.777824889
19,6,4,0.777777778
17,7,3,0.776315789
15,7,12,0.775758228
15,1,12,0.774963626
17,6,3,0.774096386
15,10,12,0.773849486
17,7,4,0.773489933
15,5,12,0.771987321
15,11,12,0.771612557
17,10,3,0.770348837
15,9,12,0.770146227
15,12,11,0.767645189
15,6,12,0.767574551
15,8,12,0.762079379
17,9,3,0.757475083
17,5,3,0.756457565
17,4,3,0.756097561
14,12,11,0.752884891
15,2,11,0.750943676
15,0,11,0.749981622
15,1,11,0.748946551
15,12,10,0.747432068
15,4,11,0.745070935
15,3,11,0.74353289
15,6,11,0.7418374
14,12,10,0.741471018
15,9,11,0.740542522
15,11,10,0.740317414
15,5,11,0.739786206
15,8,11,0.737707357
15,10,11,0.735739488
15,7,11,0.734298457
14,12,9,0.734241099
15,12,9,0.729273812
14,12,7,0.72437739
15,0,10,0.72248394
14,11,10,0.72245601
14,12,8,0.722353982
15,11,9,0.721063983
15,1,10,0.72098476
15,2,10,0.717823327
15,5,10,0.716959064
15,3,10,0.715791715
14,11,9,0.715575176
15,4,10,0.714494265
15,11,8,0.714329977
15,12,8,0.713324155
15,8,10,0.713144831
15,10,9,0.711565208
15,9,10,0.711222153
14,12,6,0.709287465
15,6,10,0.708303174
14,11,7,0.707745823
14,11,8,0.70666937
14,12,5,0.704339695
14,11,6,0.704298486
15,7,10,0.704256671
15,10,8,0.700947646
15,2,9,0.698071451
14,10,9,0.698044602
15,0,9,0.697405884
15,1,9,0.697012579
14,12,4,0.694021786
15,11,7,0.692561564
15,4,9,0.691261529
15,3,9,0.69074663
14,11,5,0.690742603
14,10,8,0.689438074
14,10,7,0.688026806
14,12,3,0.687519578
15,10,7,0.686405132
15,9,8,0.68609375
14,10,6,0.686055324
14,11,4,0.684007538
15,12,7,0.683746016
15,8,9,0.683744466
15,0,8,0.682399213
15,7,9,0.681922572
14,10,5,0.681193344
15,9,7,0.681106216
15,6,9,0.679590229
15,1,8,0.678678679
15,10,6,0.677966102
15,5,9,0.677263969
14,11,3,0.676558995
15,10,3,0.675675676
15,2,8,0.674759737
14,12,2,0.67439271
14,10,4,0.671533483
15,12,5,0.669477234
14,9,8,0.669154586
14,12,1,0.668264
14,9,7,0.666597095
15,3,8,0.666503067
14,9,6,0.666288928
15,2,7,0.665090284
14,11,2,0.663601515
15,7,8,0.6622057
15,9,6,0.662190516
15,10,5,0.661206897
14,9,5,0.661135259
15,8,6,0.659948542
15,12,6,0.65962947
14,12,0,0.659191972
14,10,3,0.65905652
14,9,4,0.658887286
15,1,7,0.657342657
15,9,5,0.655967078
14,10,2,0.655813422
14,11,1,0.655199832
15,0,7,0.655049151
15,8,5,0.65471226
15,8,7,0.653320547
15,11,6,0.652666947
14,8,6,0.651811763
14,9,3,0.64984985
15,4,8,0.649229214
14,8,7,0.648615269
15,5,7,0.647899911
14,11,0,0.647490496
15,6,7,0.645516074
14,8,5,0.645131799
14,9,2,0.644625274
14,10,1,0.644400832
15,10,4,0.644210526
15,6,8,0.642592135
15,0,6,0.642218247
14,8,3,0.642146451
14,8,4,0.640431895
14,10,0,0.636953885
15,7,5,0.636287625
15,7,6,0.636284344
14,9,1,0.635596408
14,7,6,0.634067672
15,2,6,0.633752244
15,11,5,0.633050847
15,5,8,0.63216445
15,7,3,0.631944444
15,7,4,0.62804878
15,11,4,0.627572016
15,8,4,0.627254509
14,7,3,0.626297733
15,12,4,0.626204239
14,7,5,0.6260879
14,8,2,0.625921319
15,2,4,0.625
15,6,4,0.624750499
14,7,4,0.624581079
14,9,0,0.624055114
15,3,7,0.623219681
14,8,1,0.622278682
14,7,2,0.621874929
15,5,3,0.621794872
15,8,3,0.621468927
15,1,6,0.619006849
15,9,4,0.618677043
15,12,3,0.61849711
15,5,6,0.617568767
15,6,5,0.616086235
15,4,7,0.615284412
14,7,1,0.614346558
14,6,5,0.612864788
14,8,0,0.611265267
14,6,2,0.610172958
15,5,4,0.610047847
14,6,4,0.609307808
14,6,3,0.608830209
15,1,5,0.604105572
14,6,1,0.60246816
14,7,0,0.601268246
15,1,3,0.6
15,3,2,0.6
15,11,1,0.6
14,5,4,0.593940586
14,5,3,0.593702681
15,0,5,0.592827004
14,6,0,0.59138608
14,5,2,0.590606483
15,3,6,0.590248075
14,5,1,0.587451764
15,4,6,0.58650519
15,6,3,0.585526316
15,11,3,0.582857143
14,5,0,0.582092393
14,4,3,0.576560191
15,3,5,0.574780059
14,4,1,0.573728694
14,4,2,0.573527012
15,9,3,0.572413793
15,4,1,0.571428571
15,4,5,0.570743405
13,12,11,0.569544566
14,4,0,0.568862275
14,3,2,0.567997052
15,12,2,0.567567568
14,3,1,0.566819293
14,3,0,0.562386592
14,2,1,0.562099932
14,2,0,0.55711274
14,1,0,0.55479897
15,7,2,0.551724138
15,11,2,0.551724138
15,7,1,0.533333333
15,8,1,0.533333333
15,10,1,0.533333333
13,12,10,0.532718748
13,11,12,0.530726205
15,2,5,0.525714286
13,11,10,0.522979609
13,10,12,0.512355516
13,12,9,0.502313293
19,1,2,0.5
13,11,9,0.494423792
13,9,12,0.494244577
15,10,2,0.487179487
13,10,9,0.48360147
13,10,11,0.483235775
13,12,8,0.474878339
13,8,12,0.474672209
15,4,2,0.469387755
15,2,1,0.466666667
15,5,2,0.466666667
13,11,8,0.464040837
15,9,1,0.461538462
13,7,12,0.461107901
13,9,11,0.459704045
13,10,8,0.456823665
13,9,8,0.449329239
13,12,7,0.444385027
13,6,12,0.443951227
13,9,10,0.4416188
13,8,11,0.441453657
13,11,7,0.440330126
13,10,7,0.44011203
13,5,12,0.429380823
15,1,2,0.428571429
15,1,4,0.428571429
15,5,1,0.428571429
15,8,2,0.428571429
19,9,1,0.428571429
13,7,11,0.425298454
13,9,7,0.424211597
15,6,1,0.421052632
13,10,6,0.420538428
13,11,6,0.419099562
13,8,10,0.418619339
13,12,6,0.4162284
13,8,7,0.41428782
13,9,6,0.414069264
13,4,12,0.41324629
13,11,5,0.413245546
15,3,1,0.411764706
15,12,1,0.411764706
15,4,3,0.41025641
13,6,11,0.409622421
13,8,9,0.407546734
13,8,5,0.406466513
13,12,5,0.403243642
13,3,12,0.400431981
13,8,6,0.397612588
13,7,10,0.395734476
13,5,11,0.391562585
13,7,6,0.388187784
13,2,12,0.386391274
13,10,5,0.38220882
13,7,9,0.380851315
13,6,10,0.380821847
13,9,5,0.379257558
13,4,11,0.375708413
15,6,2,0.375
13,1,12,0.373096342
13,7,8,0.372700871
13,5,10,0.364798792
13,3,11,0.364371729
13,7,5,0.360953462
13,6,9,0.359401832
13,0,12,0.358704116
15,2,3,0.352941176
15,3,4,0.352941176
15,9,2,0.35
13,2,11,0.34847393
13,4,10,0.346228893
13,6,8,0.345072536
13,6,7,0.343387471
13,6,5,0.341961175
13,5,9,0.337261286
13,5,6,0.3355
13,1,11,0.333798842
19,7,1,0.333333333
13,3,10,0.330943106
13,5,8,0.323474178
13,5,7,0.320484882
13,0,11,0.318885315
13,4,9,0.316793096
13,2,10,0.314803163
13,4,8,0.306077761
13,3,9,0.30409235
13,1,10,0.298464083
13,2,9,0.288761505
13,3,8,0.284386528
13,0,10,0.281568086
13,4,7,0.280577704
13,2,8,0.27234786
12,11,10,0.271679922
13,3,7,0.270105295
13,1,9,0.267960335
13,3,6,0.265842349
13,4,6,0.262490679
13,2,6,0.257207891
13,0,9,0.252154598
13,2,7,0.250836535
13,1,8,0.24499836
12,11,9,0.240944782
13,1,7,0.224424959
13,0,8,0.224303314
12,10,9,0.217216843
13,1,6,0.213058419
12,11,8,0.211802749
13,0,7,0.196514012
11,10,9,0.192265308
12,11,7,0.187449942
12,10,8,0.187028807
13,0,6,0.171717172
12,9,8,0.16879334
12,11,6,0.166461016
12,10,7,0.164216009
11,10,8,0.163497414
12,11,5,0.145086167
11,9,8,0.144566045
12,9,7,0.143919946
12,11,4,0.143671608
12,10,6,0.141633026
11,10,7,0.140087259
12,10,5,0.12857475
12,8,7,0.126944929
12,9,6,0.124618087
10,9,8,0.122790427
11,9,7,0.121890263
11,10,6,0.118037186
12,9,5,0.111264368
12,10,4,0.110601719
12,9,4,0.109953704
11,10,5,0.107680036
12,8,6,0.107192645
11,8,7,0.105686835
11,10,4,0.104318564
10,9,7,0.101853979
12,7,6,0.099534398
11,9,6,0.098757408
12,8,5,0.095788987
12,8,4,0.090495162
12,7,4,0.089485459
10,8,7,0.087818853
11,9,5,0.084507042
11,8,6,0.083463072
12,7,5,0.080307904
10,9,4,0.080091533
10,9,6,0.077747169
12,6,5,0.075287693
11,9,4,0.075096632
11,7,6,0.073729626
9,8,7,0.069989396
11,8,5,0.069192377
11,8,4,0.066016073
10,9,5,0.063834753
10,8,6,0.063518227
12,6,4,0.063234471
11,7,5,0.061757991
10,7,6,0.054206061
10,8,5,0.05358559
9,8,6,0.049877541
11,7,4,0.046739758
11,6,4,0.04558569
11,6,5,0.044863336
10,8,4,0.043962485
9,7,6,0.042106268
9,8,5,0.039247188
10,7,5,0.038697718
10,7,4,0.037703016
10,6,5,0.034683201
10,6,4,0.032497149
9,8,4,0.032482599
8,7,6,0.031059878
9,7,5,0.023754613
9,6,5,0.016936105
9,7,4,0.016656752
8,7,5,0.016423358
9,6,4,0.010869565
8,6,5,0.010208012
8,7,4,0.008978676
7,6,5,0.005715919
8,6,4,0.004563605
